"description","Overall Mean","Overall SE","Tumor Mean","Tumor Var","Tumor SE","Tumor Ng","Non-Tumor Mean","Non-Tumor Var","Non-Tumor SE","Non-Tumor Ng","SEpooled","t","df","p.x","fdr_p.x","Est","SE","p.y","fdr_p.y"
"adhE; acetaldehyde dehydrogenase / alcohol dehydrogenase [EC:1.2.1.10 1.1.1.1]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"adhP; alcohol dehydrogenase, propanol-preferring [EC:1.1.1.1]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"adk, AK; adenylate kinase [EC:2.7.4.3]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"agaS; tagatose-6-phosphate ketose/aldose isomerase [EC:5.-.-.-]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"alaA; alanine-synthesizing transaminase [EC:2.6.1.66 2.6.1.2]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"alr; alanine racemase [EC:5.1.1.1]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"alsD, budA, aldC; acetolactate decarboxylase [EC:4.1.1.5]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"ampC; beta-lactamase class C [EC:3.5.2.6]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"ampS, pepS, ampT; aminopeptidase [EC:3.4.11.-]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"AMY, amyA, malS; alpha-amylase [EC:3.2.1.1]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"apbE; FAD:protein FMN transferase [EC:2.7.1.180]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"APRT, apt; adenine phosphoribosyltransferase [EC:2.4.2.7]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"aroA; 3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"AROA1, aroA; chorismate mutase [EC:5.4.99.5]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"aroB; 3-dehydroquinate synthase [EC:4.2.3.4]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"aroC; chorismate synthase [EC:4.2.3.5]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"aroD; 3-dehydroquinate dehydratase I [EC:4.2.1.10]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"aroE; shikimate dehydrogenase [EC:1.1.1.25]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"asd; aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"asp1; accessory secretory protein Asp1",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"asp2; accessory secretory protein Asp2",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"asp3; accessory secretory protein Asp3",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"ATPF0A, atpB; F-type H+-transporting ATPase subunit a",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"ATPF0B, atpF; F-type H+-transporting ATPase subunit b",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"ATPF0C, atpE; F-type H+-transporting ATPase subunit c",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"ATPF1A, atpA; F-type H+-transporting ATPase subunit alpha [EC:3.6.3.14]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"ATPF1B, atpD; F-type H+-transporting ATPase subunit beta [EC:3.6.3.14]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"ATPF1D, atpH; F-type H+-transporting ATPase subunit delta",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"ATPF1E, atpC; F-type H+-transporting ATPase subunit epsilon",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"ATPF1G, atpG; F-type H+-transporting ATPase subunit gamma",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"bacA; undecaprenyl-diphosphatase [EC:3.6.1.27]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"bcrC; undecaprenyl-diphosphatase [EC:3.6.1.27]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"bgaB, lacA; beta-galactosidase [EC:3.2.1.23]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"bioY; biotin transport system substrate-specific component",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"birA; BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"BLMH, pepC; bleomycin hydrolase [EC:3.4.22.40]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"bmpA, bmpB, tmpC; basic membrane protein A and related proteins",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"capA, pgsA; gamma-polyglutamate biosynthesis protein CapA",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"carA, CPA1; carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"carB, CPA2; carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"CARS, cysS; cysteinyl-tRNA synthetase [EC:6.1.1.16]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"catE; catechol 2,3-dioxygenase [EC:1.13.11.2]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"cbf, cbf1; 3'-5' exoribonuclease [EC:3.1.-.-]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"cca; tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"cdd, CDA; cytidine deaminase [EC:3.5.4.5]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"ciaH; two-component system, OmpR family, sensor histidine kinase CiaH [EC:2.7.13.3]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"ciaR; two-component system, OmpR family, response regulator CiaR",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"cidA; holin-like protein",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"clpE; ATP-dependent Clp protease ATP-binding subunit ClpE",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"clpL; ATP-dependent Clp protease ATP-binding subunit ClpL",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"clpP, CLPP; ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"clpX, CLPX; ATP-dependent Clp protease ATP-binding subunit ClpX",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"clsA_B; cardiolipin synthase A/B [EC:2.7.8.-]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"cmk; CMP/dCMP kinase [EC:2.7.4.25]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"coaA; type I pantothenate kinase [EC:2.7.1.33]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"coaE; dephospho-CoA kinase [EC:2.7.1.24]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"codY; transcriptional pleiotropic repressor",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"coiA; competence protein CoiA",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"comC; leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"comD; two-component system, LytTR family, sensor histidine kinase ComD [EC:2.7.13.3]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"comEA; competence protein ComEA",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"comEB; dCMP deaminase [EC:3.5.4.12]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"comEC; competence protein ComEC",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"comFA; competence protein ComFA",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"comFC; competence protein ComFC",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"comGA; competence protein ComGA",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"comGB; competence protein ComGB",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"comGC; competence protein ComGC",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"comGD; competence protein ComGD",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"comGF; competence protein ComGF",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"corA; magnesium transporter",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"cshB; ATP-dependent RNA helicase CshB [EC:3.6.4.13]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"ctsR; transcriptional regulator of stress and heat shock response",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"cutC; copper homeostasis protein",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"cycB, ganO; arabinogalactan oligomer / maltooligosaccharide transport system substrate-binding protein",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"cynT, can; carbonic anhydrase [EC:4.2.1.1]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
"cysE; serine O-acetyltransferase [EC:2.3.1.30]",0.0782657591098891,0.00217146864209778,0.0810634900830491,0.000557631912778962,0.00292898489314843,65,0.0763103557415514,0.000874068762938188,0.00306571180132734,93,0.0042399930840851,1.12102407886907,153.162716041852,0.264032191353133,0.328897988472925,-0.126181777172386,0.190777627980841,0.509326644699852,0.566148127057861
