"description","Overall Mean","Overall SE","Tumor Mean","Tumor Var","Tumor SE","Tumor Ng","Non-Tumor Mean","Non-Tumor Var","Non-Tumor SE","Non-Tumor Ng","SEpooled","t","df","p.x","fdr_p.x","Est","SE","p.y","fdr_p.y"
"fnr; CRP/FNR family transcriptional regulator, anaerobic regulatory protein",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"folC; dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"folD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"folP; dihydropteroate synthase [EC:2.5.1.15]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"frr, MRRF, RRF; ribosome recycling factor",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"fruK; 1-phosphofructokinase [EC:2.7.1.56]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"fruR2, fruR; DeoR family transcriptional regulator, fructose operon transcriptional repressor",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"ftsA; cell division protein FtsA",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"ftsH, hflB; cell division protease FtsH [EC:3.4.24.-]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"ftsQ; cell division protein FtsQ",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"ftsW, spoVE; cell division protein FtsW",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"ftsX; cell division transport system permease protein",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"ftsY; fused signal recognition particle receptor",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"ftsZ; cell division protein FtsZ",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"fur, zur, furB; Fur family transcriptional regulator, ferric uptake regulator",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"galK; galactokinase [EC:2.7.1.6]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"galM, GALM; aldose 1-epimerase [EC:5.1.3.3]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"galT, GALT; UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"gatA, QRSL1; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"gatB, PET112; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"gatC, GATC; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"GBE1, glgB; 1,4-alpha-glucan branching enzyme [EC:2.4.1.18]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"gcdA; glutaconyl-CoA decarboxylase [EC:4.1.1.70]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"GCH1, folE; GTP cyclohydrolase IA [EC:3.5.4.16]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"gcpE, ispG; (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"gctA; glutaconate CoA-transferase, subunit A [EC:2.8.3.12]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"gctB; glutaconate CoA-transferase, subunit B [EC:2.8.3.12]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"GGPS; geranylgeranyl diphosphate synthase, type II [EC:2.5.1.1 2.5.1.10 2.5.1.29]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"gidB, rsmG; 16S rRNA (guanine527-N7)-methyltransferase [EC:2.1.1.170]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"glgA; starch synthase [EC:2.4.1.21]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"glgX; glycogen debranching enzyme [EC:3.2.1.196]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"glmM; phosphoglucosamine mutase [EC:5.4.2.10]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"glmS, GFPT; glucosamine---fructose-6-phosphate aminotransferase (isomerizing) [EC:2.6.1.16]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"glmS, mutS, mamA; methylaspartate mutase sigma subunit [EC:5.4.99.1]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"glmU; bifunctional UDP-N-acetylglucosamine pyrophosphorylase / Glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"glnG, ntrC; two-component system, NtrC family, nitrogen regulation response regulator GlnG",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"gloB, HAGH; hydroxyacylglutathione hydrolase [EC:3.1.2.6]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"glpA, glpD; glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"GLPF; glycerol uptake facilitator protein",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"glpK, GK; glycerol kinase [EC:2.7.1.30]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"glpP; glycerol uptake operon antiterminator",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"glpX; fructose-1,6-bisphosphatase II [EC:3.1.3.11]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"glsA, GLS; glutaminase [EC:3.5.1.2]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"glyQ; glycyl-tRNA synthetase alpha chain [EC:6.1.1.14]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"glyS; glycyl-tRNA synthetase beta chain [EC:6.1.1.14]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"gmhA, lpcA; D-sedoheptulose 7-phosphate isomerase [EC:5.3.1.28]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"gmhD, rfaD; ADP-L-glycero-D-manno-heptose 6-epimerase [EC:5.1.3.20]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"GPI, pgi; glucose-6-phosphate isomerase [EC:5.3.1.9]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"gpmB; probable phosphoglycerate mutase [EC:5.4.2.12]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"gpsA; glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"gpx; glutathione peroxidase [EC:1.11.1.9]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"groEL, HSPD1; chaperonin GroEL",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"groES, HSPE1; chaperonin GroES",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"GRPE; molecular chaperone GrpE",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"gspD; general secretion pathway protein D",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"gspG; general secretion pathway protein G",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"guaA, GMPS; GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"gudB, rocG; glutamate dehydrogenase [EC:1.4.1.2]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"gyrA; DNA gyrase subunit A [EC:5.99.1.3]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"gyrB; DNA gyrase subunit B [EC:5.99.1.3]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"HARS, hisS; histidyl-tRNA synthetase [EC:6.1.1.21]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"hcp; hydroxylamine reductase [EC:1.7.99.1]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"hemA; glutamyl-tRNA reductase [EC:1.2.1.70]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"hemB, ALAD; porphobilinogen synthase [EC:4.2.1.24]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"hemC, HMBS; hydroxymethylbilane synthase [EC:2.5.1.61]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"hemK, prmC, HEMK; release factor glutamine methyltransferase [EC:2.1.1.297]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"hemL; glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"hflX; GTPase",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"HINT1, hinT, hit; histidine triad (HIT) family protein",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"hlpA, ompH; outer membrane protein",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"hlyIII; hemolysin III",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
"holA; DNA polymerase III subunit delta [EC:2.7.7.7]",0.0356131841362607,0.00327201597893724,0.043066855668632,0.00171817159285844,0.00514134312421365,65,0.0304036287641732,0.00162475066666432,0.00417976521780356,93,0.00662599776613752,1.91114264619508,135.40764360813,0.0580995717174114,0.0845519649581624,1.1151648243491,0.553371876650551,0.0455991797835897,0.0584520055878762
