"description","Overall Mean","Overall SE","Tumor Mean","Tumor Var","Tumor SE","Tumor Ng","Non-Tumor Mean","Non-Tumor Var","Non-Tumor SE","Non-Tumor Ng","SEpooled","t","df","p.x","fdr_p.x","Est","SE","p.y","fdr_p.y"
"Ribonucleoside-triphosphate reductase",5.44408438818565,0.505901750658529,5.04473846153846,30.4691544461538,0.684657740954209,65,5.72319713261649,47.620933377383,0.715578819605943,93,0.99035815204256,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.126181784068494,0.190780405079471,0.50933277766116,0.560449384357577
"Ribose-phosphate diphosphokinase",5.44408438818565,0.505901750658529,5.04473846153846,30.4691544461538,0.684657740954209,65,5.72319713261649,47.620933377383,0.715578819605943,93,0.99035815204256,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.126181784068494,0.190780405079471,0.50933277766116,0.560449384357577
"RNA helicase",5.44408438818565,0.505901750658529,5.04473846153846,30.4691544461538,0.684657740954209,65,5.72319713261649,47.620933377383,0.715578819605943,93,0.99035815204256,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.126181784068494,0.190780405079471,0.50933277766116,0.560449384357577
"Tetrahydrofolate synthase",5.44408438818565,0.505901750658529,5.04473846153846,30.4691544461538,0.684657740954209,65,5.72319713261649,47.620933377383,0.715578819605943,93,0.99035815204256,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.126181784068494,0.190780405079471,0.50933277766116,0.560449384357577
"Thioredoxin-disulfide reductase",5.44408438818565,0.505901750658529,5.04473846153846,30.4691544461538,0.684657740954209,65,5.72319713261649,47.620933377383,0.715578819605943,93,0.99035815204256,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.126181784068494,0.190780405079471,0.50933277766116,0.560449384357577
"UDP-glucose 4-epimerase",5.44408438818565,0.505901750658529,5.04473846153846,30.4691544461538,0.684657740954209,65,5.72319713261649,47.620933377383,0.715578819605943,93,0.99035815204256,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.126181784068494,0.190780405079471,0.50933277766116,0.560449384357577
"UDP-N-acetylglucosamine 1-carboxyvinyltransferase",5.44408438818565,0.505901750658529,5.04473846153846,30.4691544461538,0.684657740954209,65,5.72319713261649,47.620933377383,0.715578819605943,93,0.99035815204256,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.126181784068494,0.190780405079471,0.50933277766116,0.560449384357577
"Undecaprenyl-diphosphate phosphatase",5.44408438818565,0.505901750658529,5.04473846153846,30.4691544461538,0.684657740954209,65,5.72319713261649,47.620933377383,0.715578819605943,93,0.99035815204256,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.126181784068494,0.190780405079471,0.50933277766116,0.560449384357577
"3-deoxy-7-phosphoheptulonate synthase",5.44281856540084,0.505906756740392,5.04371282051282,30.4713993606838,0.68468296268794,65,5.72176344086022,47.62096761976,0.715579076878465,93,0.990375774472181,-0.684639747684419,153.100621896682,0.494606403549741,0.54515944924709,-0.126134577044169,0.190826318887013,0.509592743805258,0.560449384357577
"6-phospho-beta-glucosidase",5.094194092827,0.489810756152472,4.71108717948718,31.2234650217949,0.693080803611892,65,5.36195698924731,42.7914272251831,0.678323575728476,93,0.969785478198334,-0.671148232668236,149.748254055817,0.503160028774267,0.54515944924709,-0.129410320317519,0.19784022323297,0.514000639175856,0.560449384357577
"Pullulanase",5.09292827004219,0.489796508497803,4.71006153846154,31.2272370517094,0.693122667040085,65,5.36052329749104,42.7852607714924,0.678274699097204,93,0.96978121192368,-0.670730419430616,149.740346277638,0.503425507856151,0.54515944924709,-0.129360634023949,0.19788362994711,0.514254180423262,0.560449384357577
"Sortase A",5.09292827004219,0.489796508497803,4.71006153846154,31.2272370517094,0.693122667040085,65,5.36052329749104,42.7852607714924,0.678274699097204,93,0.96978121192368,-0.670730419430616,149.740346277638,0.503425507856151,0.54515944924709,-0.129360634023949,0.19788362994711,0.514254180423262,0.560449384357577
"Alpha-L-fucosidase",4.61549367088608,0.45234660734485,4.29018461538462,20.1963109653846,0.557415891763531,65,4.84286021505376,40.9944594259,0.663928188125923,93,0.866898561181586,-0.637532030178766,155.993427643495,0.524712993122344,0.54515944924709,-0.121175733804592,0.200498724068849,0.546474588377317,0.560449384357577
"DNA (cytosine-5-)-methyltransferase",4.61549367088608,0.45234660734485,4.29018461538462,20.1963109653846,0.557415891763531,65,4.84286021505376,40.9944594259,0.663928188125923,93,0.866898561181586,-0.637532030178766,155.993427643495,0.524712993122344,0.54515944924709,-0.121175733804592,0.200498724068849,0.546474588377317,0.560449384357577
"(S,S)-butanediol dehydrogenase",4.61169620253165,0.452425182112008,4.28710769230769,20.1924900038462,0.557363160216805,65,4.83855913978495,41.0168482057036,0.664109462781515,93,0.867003501101822,-0.636042930364696,155.994141115207,0.525680521261642,0.54515944924709,-0.121004670046789,0.200695777589496,0.547433543552506,0.560449384357577
"Alpha-mannosidase",4.61169620253165,0.452425182112008,4.28710769230769,20.1924900038462,0.557363160216805,65,4.83855913978495,41.0168482057036,0.664109462781515,93,0.867003501101822,-0.636042930364696,155.994141115207,0.525680521261642,0.54515944924709,-0.121004670046789,0.200695777589496,0.547433543552506,0.560449384357577
"Diacetyl reductase ((S)-acetoin forming)",4.61169620253165,0.452425182112008,4.28710769230769,20.1924900038462,0.557363160216805,65,4.83855913978495,41.0168482057036,0.664109462781515,93,0.867003501101822,-0.636042930364696,155.994141115207,0.525680521261642,0.54515944924709,-0.121004670046789,0.200695777589496,0.547433543552506,0.560449384357577
"Diamine N-acetyltransferase",4.61169620253165,0.452425182112008,4.28710769230769,20.1924900038462,0.557363160216805,65,4.83855913978495,41.0168482057036,0.664109462781515,93,0.867003501101822,-0.636042930364696,155.994141115207,0.525680521261642,0.54515944924709,-0.121004670046789,0.200695777589496,0.547433543552506,0.560449384357577
"UDP-N-acetylglucosamine kinase",4.61169620253165,0.452425182112008,4.28710769230769,20.1924900038462,0.557363160216805,65,4.83855913978495,41.0168482057036,0.664109462781515,93,0.867003501101822,-0.636042930364696,155.994141115207,0.525680521261642,0.54515944924709,-0.121004670046789,0.200695777589496,0.547433543552506,0.560449384357577
"D-alanine--D-alanine ligase",4.25800843881857,0.397361301649703,3.95037948717949,17.5781810273504,0.520032262717353,65,4.47301792114695,30.2316747206898,0.570150656572641,93,0.771689915352756,-0.67726482304561,154.768986963814,0.49924904277899,0.54515944924709,-0.124251692215994,0.19132109672357,0.517008686052452,0.560449384357577
"4-hydroxy-tetrahydrodipicolinate reductase",3.90811814345992,0.369284971584019,3.61672820512821,17.2773362183761,0.515562966659167,65,4.11177777777778,24.6489432399356,0.514822688339796,93,0.728592871924929,-0.679459807699822,150.896213886376,0.497887511714635,0.54515944924709,-0.128285683026616,0.194283832865187,0.510034898643798,0.560449384357577
"ADP-ribose diphosphatase",3.90811814345992,0.369284971584019,3.61672820512821,17.2773362183761,0.515562966659167,65,4.11177777777778,24.6489432399356,0.514822688339796,93,0.728592871924929,-0.679459807699822,150.896213886376,0.497887511714635,0.54515944924709,-0.128285683026616,0.194283832865187,0.510034898643798,0.560449384357577
"Arsenate reductase (glutaredoxin)",3.90811814345992,0.369284971584019,3.61672820512821,17.2773362183761,0.515562966659167,65,4.11177777777778,24.6489432399356,0.514822688339796,93,0.728592871924929,-0.679459807699822,150.896213886376,0.497887511714635,0.54515944924709,-0.128285683026616,0.194283832865187,0.510034898643798,0.560449384357577
"Aspartate--tRNA ligase",3.90811814345992,0.369284971584019,3.61672820512821,17.2773362183761,0.515562966659167,65,4.11177777777778,24.6489432399356,0.514822688339796,93,0.728592871924929,-0.679459807699822,150.896213886376,0.497887511714635,0.54515944924709,-0.128285683026616,0.194283832865187,0.510034898643798,0.560449384357577
"Beta-galactosidase",3.90811814345992,0.369284971584019,3.61672820512821,17.2773362183761,0.515562966659167,65,4.11177777777778,24.6489432399356,0.514822688339796,93,0.728592871924929,-0.679459807699822,150.896213886376,0.497887511714635,0.54515944924709,-0.128285683026616,0.194283832865187,0.510034898643798,0.560449384357577
"Formate--tetrahydrofolate ligase",3.90811814345992,0.369284971584019,3.61672820512821,17.2773362183761,0.515562966659167,65,4.11177777777778,24.6489432399356,0.514822688339796,93,0.728592871924929,-0.679459807699822,150.896213886376,0.497887511714635,0.54515944924709,-0.128285683026616,0.194283832865187,0.510034898643798,0.560449384357577
"Glutamate dehydrogenase (NADP(+))",3.90811814345992,0.369284971584019,3.61672820512821,17.2773362183761,0.515562966659167,65,4.11177777777778,24.6489432399356,0.514822688339796,93,0.728592871924929,-0.679459807699822,150.896213886376,0.497887511714635,0.54515944924709,-0.128285683026616,0.194283832865187,0.510034898643798,0.560449384357577
"Glycogen phosphorylase",3.90811814345992,0.369284971584019,3.61672820512821,17.2773362183761,0.515562966659167,65,4.11177777777778,24.6489432399356,0.514822688339796,93,0.728592871924929,-0.679459807699822,150.896213886376,0.497887511714635,0.54515944924709,-0.128285683026616,0.194283832865187,0.510034898643798,0.560449384357577
"N(6)-L-threonylcarbamoyladenine synthase",3.90811814345992,0.369284971584019,3.61672820512821,17.2773362183761,0.515562966659167,65,4.11177777777778,24.6489432399356,0.514822688339796,93,0.728592871924929,-0.679459807699822,150.896213886376,0.497887511714635,0.54515944924709,-0.128285683026616,0.194283832865187,0.510034898643798,0.560449384357577
"Protein-tyrosine-phosphatase",3.90811814345992,0.369284971584019,3.61672820512821,17.2773362183761,0.515562966659167,65,4.11177777777778,24.6489432399356,0.514822688339796,93,0.728592871924929,-0.679459807699822,150.896213886376,0.497887511714635,0.54515944924709,-0.128285683026616,0.194283832865187,0.510034898643798,0.560449384357577
"Pyridoxal kinase",3.90811814345992,0.369284971584019,3.61672820512821,17.2773362183761,0.515562966659167,65,4.11177777777778,24.6489432399356,0.514822688339796,93,0.728592871924929,-0.679459807699822,150.896213886376,0.497887511714635,0.54515944924709,-0.128285683026616,0.194283832865187,0.510034898643798,0.560449384357577
"Signal peptidase I",3.90811814345992,0.369284971584019,3.61672820512821,17.2773362183761,0.515562966659167,65,4.11177777777778,24.6489432399356,0.514822688339796,93,0.728592871924929,-0.679459807699822,150.896213886376,0.497887511714635,0.54515944924709,-0.128285683026616,0.194283832865187,0.510034898643798,0.560449384357577
"Xaa-Pro dipeptidyl-peptidase",3.90811814345992,0.369284971584019,3.61672820512821,17.2773362183761,0.515562966659167,65,4.11177777777778,24.6489432399356,0.514822688339796,93,0.728592871924929,-0.679459807699822,150.896213886376,0.497887511714635,0.54515944924709,-0.128285683026616,0.194283832865187,0.510034898643798,0.560449384357577
"Formate C-acetyltransferase",3.90685232067511,0.369277537080938,3.61570256410256,17.2798005559829,0.515599733782573,65,4.11034408602151,24.6459163634097,0.514791077399363,93,0.72859655423743,-0.678896323407193,150.888968879463,0.49824354195563,0.54515944924709,-0.128220565721575,0.194342691610083,0.510377319764952,0.560449384357577
"Pyruvate, water dikinase",3.23475258918297,0.340395658987909,2.98461538461538,15.9399713922441,0.495207359710504,65,3.40957966764418,20.0780854574046,0.464643295459111,93,0.67906091120499,-0.625811729134434,147.021579074022,0.532408737615946,0.54515944924709,-0.133118129909553,0.216927260192543,0.540338213791249,0.560449384357577
"Beta-fructofuranosidase",2.72330801687764,0.252948495121006,2.52339487179487,7.61626871837607,0.342305952180346,65,2.86303225806452,11.9055029615085,0.357793461198546,93,0.495166159763093,-0.685905891533744,153.105434457882,0.493809784586444,0.54515944924709,-0.126276130704045,0.190689864774338,0.508815763336104,0.560449384357577
"Chorismate mutase",2.72330801687764,0.252948495121006,2.52339487179487,7.61626871837607,0.342305952180346,65,2.86303225806452,11.9055029615085,0.357793461198546,93,0.495166159763093,-0.685905891533744,153.105434457882,0.493809784586444,0.54515944924709,-0.126276130704045,0.190689864774338,0.508815763336104,0.560449384357577
"Cu(+) exporting ATPase",2.72330801687764,0.252948495121006,2.52339487179487,7.61626871837607,0.342305952180346,65,2.86303225806452,11.9055029615085,0.357793461198546,93,0.495166159763093,-0.685905891533744,153.105434457882,0.493809784586444,0.54515944924709,-0.126276130704045,0.190689864774338,0.508815763336104,0.560449384357577
"DNA topoisomerase",2.72330801687764,0.252948495121006,2.52339487179487,7.61626871837607,0.342305952180346,65,2.86303225806452,11.9055029615085,0.357793461198546,93,0.495166159763093,-0.685905891533744,153.105434457882,0.493809784586444,0.54515944924709,-0.126276130704045,0.190689864774338,0.508815763336104,0.560449384357577
"Glucose-6-phosphate isomerase",2.72330801687764,0.252948495121006,2.52339487179487,7.61626871837607,0.342305952180346,65,2.86303225806452,11.9055029615085,0.357793461198546,93,0.495166159763093,-0.685905891533744,153.105434457882,0.493809784586444,0.54515944924709,-0.126276130704045,0.190689864774338,0.508815763336104,0.560449384357577
"GMP synthase (glutamine-hydrolyzing)",2.72330801687764,0.252948495121006,2.52339487179487,7.61626871837607,0.342305952180346,65,2.86303225806452,11.9055029615085,0.357793461198546,93,0.495166159763093,-0.685905891533744,153.105434457882,0.493809784586444,0.54515944924709,-0.126276130704045,0.190689864774338,0.508815763336104,0.560449384357577
"L-lactate dehydrogenase",2.72330801687764,0.252948495121006,2.52339487179487,7.61626871837607,0.342305952180346,65,2.86303225806452,11.9055029615085,0.357793461198546,93,0.495166159763093,-0.685905891533744,153.105434457882,0.493809784586444,0.54515944924709,-0.126276130704045,0.190689864774338,0.508815763336104,0.560449384357577
"Polyribonucleotide nucleotidyltransferase",2.72330801687764,0.252948495121006,2.52339487179487,7.61626871837607,0.342305952180346,65,2.86303225806452,11.9055029615085,0.357793461198546,93,0.495166159763093,-0.685905891533744,153.105434457882,0.493809784586444,0.54515944924709,-0.126276130704045,0.190689864774338,0.508815763336104,0.560449384357577
"Tagatose-6-phosphate kinase",2.72330801687764,0.252948495121006,2.52339487179487,7.61626871837607,0.342305952180346,65,2.86303225806452,11.9055029615085,0.357793461198546,93,0.495166159763093,-0.685905891533744,153.105434457882,0.493809784586444,0.54515944924709,-0.126276130704045,0.190689864774338,0.508815763336104,0.560449384357577
"Tagatose-bisphosphate aldolase",2.72330801687764,0.252948495121006,2.52339487179487,7.61626871837607,0.342305952180346,65,2.86303225806452,11.9055029615085,0.357793461198546,93,0.495166159763093,-0.685905891533744,153.105434457882,0.493809784586444,0.54515944924709,-0.126276130704045,0.190689864774338,0.508815763336104,0.560449384357577
"Uridine kinase",2.72330801687764,0.252948495121006,2.52339487179487,7.61626871837607,0.342305952180346,65,2.86303225806452,11.9055029615085,0.357793461198546,93,0.495166159763093,-0.685905891533744,153.105434457882,0.493809784586444,0.54515944924709,-0.126276130704045,0.190689864774338,0.508815763336104,0.560449384357577
"(2E,6E)-farnesyl diphosphate synthase",2.72204219409283,0.252950875329265,2.52236923076923,7.61728861153846,0.342328870477104,65,2.86159856630824,11.9052333443457,0.357789409802971,93,0.49517907602128,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.12618178087228,0.190779669681326,0.509331158208909,0.560449384357577
"(FADH(2)-oxidizing)",2.72204219409283,0.252950875329265,2.52236923076923,7.61728861153846,0.342328870477104,65,2.86159856630824,11.9052333443457,0.357789409802971,93,0.49517907602128,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.12618178087228,0.190779669681326,0.509331158208909,0.560449384357577
"[Acyl-carrier-protein] S-malonyltransferase",2.72204219409283,0.252950875329265,2.52236923076923,7.61728861153846,0.342328870477104,65,2.86159856630824,11.9052333443457,0.357789409802971,93,0.49517907602128,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.12618178087228,0.190779669681326,0.509331158208909,0.560449384357577
"1-acylglycerol-3-phosphate O-acyltransferase",2.72204219409283,0.252950875329265,2.52236923076923,7.61728861153846,0.342328870477104,65,2.86159856630824,11.9052333443457,0.357789409802971,93,0.49517907602128,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.12618178087228,0.190779669681326,0.509331158208909,0.560449384357577
"1-phosphofructokinase",2.72204219409283,0.252950875329265,2.52236923076923,7.61728861153846,0.342328870477104,65,2.86159856630824,11.9052333443457,0.357789409802971,93,0.49517907602128,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.12618178087228,0.190779669681326,0.509331158208909,0.560449384357577
"1,4-alpha-glucan branching enzyme",2.72204219409283,0.252950875329265,2.52236923076923,7.61728861153846,0.342328870477104,65,2.86159856630824,11.9052333443457,0.357789409802971,93,0.49517907602128,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.12618178087228,0.190779669681326,0.509331158208909,0.560449384357577
"16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase",2.72204219409283,0.252950875329265,2.52236923076923,7.61728861153846,0.342328870477104,65,2.86159856630824,11.9052333443457,0.357789409802971,93,0.49517907602128,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.12618178087228,0.190779669681326,0.509331158208909,0.560449384357577
"16S rRNA (cytidine(1402)-2'-O)-methyltransferase",2.72204219409283,0.252950875329265,2.52236923076923,7.61728861153846,0.342328870477104,65,2.86159856630824,11.9052333443457,0.357789409802971,93,0.49517907602128,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.12618178087228,0.190779669681326,0.509331158208909,0.560449384357577
"16S rRNA (cytidine(1409)-2'-O)-methyltransferase",2.72204219409283,0.252950875329265,2.52236923076923,7.61728861153846,0.342328870477104,65,2.86159856630824,11.9052333443457,0.357789409802971,93,0.49517907602128,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.12618178087228,0.190779669681326,0.509331158208909,0.560449384357577
"16S rRNA (cytosine(1402)-N(4))-methyltransferase",2.72204219409283,0.252950875329265,2.52236923076923,7.61728861153846,0.342328870477104,65,2.86159856630824,11.9052333443457,0.357789409802971,93,0.49517907602128,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.12618178087228,0.190779669681326,0.509331158208909,0.560449384357577
"16S rRNA (cytosine(967)-C(5))-methyltransferase",2.72204219409283,0.252950875329265,2.52236923076923,7.61728861153846,0.342328870477104,65,2.86159856630824,11.9052333443457,0.357789409802971,93,0.49517907602128,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.12618178087228,0.190779669681326,0.509331158208909,0.560449384357577
"16S rRNA (guanine(1207)-N(2))-methyltransferase",2.72204219409283,0.252950875329265,2.52236923076923,7.61728861153846,0.342328870477104,65,2.86159856630824,11.9052333443457,0.357789409802971,93,0.49517907602128,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.12618178087228,0.190779669681326,0.509331158208909,0.560449384357577
"16S rRNA (guanine(527)-N(7))-methyltransferase",2.72204219409283,0.252950875329265,2.52236923076923,7.61728861153846,0.342328870477104,65,2.86159856630824,11.9052333443457,0.357789409802971,93,0.49517907602128,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.12618178087228,0.190779669681326,0.509331158208909,0.560449384357577
"16S rRNA (guanine(966)-N(2))-methyltransferase",2.72204219409283,0.252950875329265,2.52236923076923,7.61728861153846,0.342328870477104,65,2.86159856630824,11.9052333443457,0.357789409802971,93,0.49517907602128,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.12618178087228,0.190779669681326,0.509331158208909,0.560449384357577
"16S rRNA (uracil(1498)-N(3))-methyltransferase",2.72204219409283,0.252950875329265,2.52236923076923,7.61728861153846,0.342328870477104,65,2.86159856630824,11.9052333443457,0.357789409802971,93,0.49517907602128,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.12618178087228,0.190779669681326,0.509331158208909,0.560449384357577
"2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase",2.72204219409283,0.252950875329265,2.52236923076923,7.61728861153846,0.342328870477104,65,2.86159856630824,11.9052333443457,0.357789409802971,93,0.49517907602128,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.12618178087228,0.190779669681326,0.509331158208909,0.560449384357577
"2-hydroxymuconate tautomerase",2.72204219409283,0.252950875329265,2.52236923076923,7.61728861153846,0.342328870477104,65,2.86159856630824,11.9052333443457,0.357789409802971,93,0.49517907602128,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.12618178087228,0.190779669681326,0.509331158208909,0.560449384357577
"2-iminobutanoate/2-iminopropanoate deaminase",2.72204219409283,0.252950875329265,2.52236923076923,7.61728861153846,0.342328870477104,65,2.86159856630824,11.9052333443457,0.357789409802971,93,0.49517907602128,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.12618178087228,0.190779669681326,0.509331158208909,0.560449384357577
"2-isopropylmalate synthase",2.72204219409283,0.252950875329265,2.52236923076923,7.61728861153846,0.342328870477104,65,2.86159856630824,11.9052333443457,0.357789409802971,93,0.49517907602128,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.12618178087228,0.190779669681326,0.509331158208909,0.560449384357577
"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",2.72204219409283,0.252950875329265,2.52236923076923,7.61728861153846,0.342328870477104,65,2.86159856630824,11.9052333443457,0.357789409802971,93,0.49517907602128,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.12618178087228,0.190779669681326,0.509331158208909,0.560449384357577
"23S rRNA (adenine(2503)-C(2))-methyltransferase",2.72204219409283,0.252950875329265,2.52236923076923,7.61728861153846,0.342328870477104,65,2.86159856630824,11.9052333443457,0.357789409802971,93,0.49517907602128,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.12618178087228,0.190779669681326,0.509331158208909,0.560449384357577
"23S rRNA (cytidine(1920)-2'-O)-methyltransferase",2.72204219409283,0.252950875329265,2.52236923076923,7.61728861153846,0.342328870477104,65,2.86159856630824,11.9052333443457,0.357789409802971,93,0.49517907602128,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.12618178087228,0.190779669681326,0.509331158208909,0.560449384357577
"23S rRNA (cytosine(1962)-C(5))-methyltransferase",2.72204219409283,0.252950875329265,2.52236923076923,7.61728861153846,0.342328870477104,65,2.86159856630824,11.9052333443457,0.357789409802971,93,0.49517907602128,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.12618178087228,0.190779669681326,0.509331158208909,0.560449384357577
"23S rRNA (guanine(745)-N(1))-methyltransferase",2.72204219409283,0.252950875329265,2.52236923076923,7.61728861153846,0.342328870477104,65,2.86159856630824,11.9052333443457,0.357789409802971,93,0.49517907602128,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.12618178087228,0.190779669681326,0.509331158208909,0.560449384357577
"23S rRNA (guanosine(2251)-2'-O)-methyltransferase",2.72204219409283,0.252950875329265,2.52236923076923,7.61728861153846,0.342328870477104,65,2.86159856630824,11.9052333443457,0.357789409802971,93,0.49517907602128,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.12618178087228,0.190779669681326,0.509331158208909,0.560449384357577
"23S rRNA (pseudouridine(1915)-N(3))-methyltransferase",2.72204219409283,0.252950875329265,2.52236923076923,7.61728861153846,0.342328870477104,65,2.86159856630824,11.9052333443457,0.357789409802971,93,0.49517907602128,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.12618178087228,0.190779669681326,0.509331158208909,0.560449384357577
"23S rRNA (uracil(1939)-C(5))-methyltransferase",2.72204219409283,0.252950875329265,2.52236923076923,7.61728861153846,0.342328870477104,65,2.86159856630824,11.9052333443457,0.357789409802971,93,0.49517907602128,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.12618178087228,0.190779669681326,0.509331158208909,0.560449384357577
"23S rRNA pseudouridine(2605) synthase",2.72204219409283,0.252950875329265,2.52236923076923,7.61728861153846,0.342328870477104,65,2.86159856630824,11.9052333443457,0.357789409802971,93,0.49517907602128,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.12618178087228,0.190779669681326,0.509331158208909,0.560449384357577
"3'(2'),5'-bisphosphate nucleotidase",2.72204219409283,0.252950875329265,2.52236923076923,7.61728861153846,0.342328870477104,65,2.86159856630824,11.9052333443457,0.357789409802971,93,0.49517907602128,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.12618178087228,0.190779669681326,0.509331158208909,0.560449384357577
"3-dehydroquinate dehydratase",2.72204219409283,0.252950875329265,2.52236923076923,7.61728861153846,0.342328870477104,65,2.86159856630824,11.9052333443457,0.357789409802971,93,0.49517907602128,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.12618178087228,0.190779669681326,0.509331158208909,0.560449384357577
"3-dehydroquinate synthase",2.72204219409283,0.252950875329265,2.52236923076923,7.61728861153846,0.342328870477104,65,2.86159856630824,11.9052333443457,0.357789409802971,93,0.49517907602128,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.12618178087228,0.190779669681326,0.509331158208909,0.560449384357577
"3-hydroxyacyl-[acyl-carrier-protein] dehydratase",2.72204219409283,0.252950875329265,2.52236923076923,7.61728861153846,0.342328870477104,65,2.86159856630824,11.9052333443457,0.357789409802971,93,0.49517907602128,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.12618178087228,0.190779669681326,0.509331158208909,0.560449384357577
"3-isopropylmalate dehydrogenase",2.72204219409283,0.252950875329265,2.52236923076923,7.61728861153846,0.342328870477104,65,2.86159856630824,11.9052333443457,0.357789409802971,93,0.49517907602128,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.12618178087228,0.190779669681326,0.509331158208909,0.560449384357577
"3-phosphoshikimate 1-carboxyvinyltransferase",2.72204219409283,0.252950875329265,2.52236923076923,7.61728861153846,0.342328870477104,65,2.86159856630824,11.9052333443457,0.357789409802971,93,0.49517907602128,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.12618178087228,0.190779669681326,0.509331158208909,0.560449384357577
"4-alpha-glucanotransferase",2.72204219409283,0.252950875329265,2.52236923076923,7.61728861153846,0.342328870477104,65,2.86159856630824,11.9052333443457,0.357789409802971,93,0.49517907602128,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.12618178087228,0.190779669681326,0.509331158208909,0.560449384357577
"4-hydroxy-tetrahydrodipicolinate synthase",2.72204219409283,0.252950875329265,2.52236923076923,7.61728861153846,0.342328870477104,65,2.86159856630824,11.9052333443457,0.357789409802971,93,0.49517907602128,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.12618178087228,0.190779669681326,0.509331158208909,0.560449384357577
"4-nitrophenylphosphatase",2.72204219409283,0.252950875329265,2.52236923076923,7.61728861153846,0.342328870477104,65,2.86159856630824,11.9052333443457,0.357789409802971,93,0.49517907602128,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.12618178087228,0.190779669681326,0.509331158208909,0.560449384357577
"5-(carboxyamino)imidazole ribonucleotide mutase",2.72204219409283,0.252950875329265,2.52236923076923,7.61728861153846,0.342328870477104,65,2.86159856630824,11.9052333443457,0.357789409802971,93,0.49517907602128,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.12618178087228,0.190779669681326,0.509331158208909,0.560449384357577
"5-(carboxyamino)imidazole ribonucleotide synthase",2.72204219409283,0.252950875329265,2.52236923076923,7.61728861153846,0.342328870477104,65,2.86159856630824,11.9052333443457,0.357789409802971,93,0.49517907602128,-0.685063953559368,153.102152164409,0.494339429512341,0.54515944924709,-0.12618178087228,0.190779669681326,0.509331158208909,0.560449384357577
