"description","Overall Mean","Overall SE","Tumor Mean","Tumor Var","Tumor SE","Tumor Ng","Non-Tumor Mean","Non-Tumor Var","Non-Tumor SE","Non-Tumor Ng","SEpooled","t","df","p.x","fdr_p.x","Est","SE","p.y","fdr_p.y"
"cbpA; curved DNA-binding protein",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"cca; tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"ccoN; cytochrome c oxidase cbb3-type subunit I [EC:1.9.3.1]",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"ccoO; cytochrome c oxidase cbb3-type subunit II",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"ccoP; cytochrome c oxidase cbb3-type subunit III",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"ccoQ; cytochrome c oxidase cbb3-type subunit IV",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"cheB; two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"cheR; chemotaxis protein methyltransferase CheR [EC:2.1.1.80]",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"cheV; two-component system, chemotaxis family, chemotaxis protein CheV",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"cheW; purine-binding chemotaxis protein CheW",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"cheY; two-component system, chemotaxis family, chemotaxis protein CheY",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"CHO1, pssA; CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"clpB; ATP-dependent Clp protease ATP-binding subunit ClpB",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"clpP, CLPP; ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"clpX, CLPX; ATP-dependent Clp protease ATP-binding subunit ClpX",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"cmeR; TetR/AcrR family transcriptional regulator, cmeABC operon repressor",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"cmoA; tRNA (cmo5U34)-methyltransferase [EC:2.1.1.-]",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"cmoB; tRNA (mo5U34)-methyltransferase [EC:2.1.1.-]",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"coaBC, dfp; phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase [EC:4.1.1.36 6.3.2.5]",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"coaE; dephospho-CoA kinase [EC:2.7.1.24]",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"coaX; type III pantothenate kinase [EC:2.7.1.33]",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"comEC; competence protein ComEC",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"comFC; competence protein ComFC",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"comM; magnesium chelatase family protein",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"corA; magnesium transporter",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"cpg; glutamate carboxypeptidase [EC:3.4.17.11]",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"crcB, FEX; fluoride exporter",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"CS, gltA; citrate synthase [EC:2.3.3.1]",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"csh1; CRISPR-associated protein Csh1",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"csh2; CRISPR-associated protein Csh2",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"csrA; carbon storage regulator",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"cutA; periplasmic divalent cation tolerance protein",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"cutF, nlpE; copper homeostasis protein (lipoprotein)",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"cvpA; membrane protein required for colicin V production",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"CYC; cytochrome c",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"CYC1, CYT1, petC; ubiquinol-cytochrome c reductase cytochrome c1 subunit",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"cydA; cytochrome bd ubiquinol oxidase subunit I [EC:1.10.3.14]",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"cydB; cytochrome bd ubiquinol oxidase subunit II [EC:1.10.3.14]",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"cynT, can; carbonic anhydrase [EC:4.2.1.1]",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"cysE; serine O-acetyltransferase [EC:2.3.1.30]",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"cysK; cysteine synthase A [EC:2.5.1.47]",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"cysQ, MET22, BPNT1; 3'(2'), 5'-bisphosphate nucleotidase [EC:3.1.3.7]",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"czcD, zitB; cobalt-zinc-cadmium efflux system protein",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"dadA; D-amino-acid dehydrogenase [EC:1.4.5.1]",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"dapB; 4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"dapD; 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117]",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"dapE; succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"dapF; diaminopimelate epimerase [EC:5.1.1.7]",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"dat; D-alanine transaminase [EC:2.6.1.21]",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"dcd; dCTP deaminase [EC:3.5.4.13]",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"dctA; aerobic C4-dicarboxylate transport protein",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"dctM; C4-dicarboxylate transporter, DctM subunit",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"dctP; C4-dicarboxylate-binding protein DctP",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"dctQ; C4-dicarboxylate transporter, DctQ subunit",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"dcuA; anaerobic C4-dicarboxylate transporter DcuA",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"dcuB; anaerobic C4-dicarboxylate transporter DcuB",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"ddl; D-alanine-D-alanine ligase [EC:6.3.2.4]",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"dedD; DedD protein",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"degP, htrA; serine protease Do [EC:3.4.21.107]",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"dgkA, DGK; diacylglycerol kinase (ATP) [EC:2.7.1.107]",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"DHODH, pyrD; dihydroorotate dehydrogenase [EC:1.3.5.2]",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"dinJ; DNA-damage-inducible protein J",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"djlA; DnaJ like chaperone protein",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"dksA; DnaK suppressor protein",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"dnaA; chromosomal replication initiator protein",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"dnaB; replicative DNA helicase [EC:3.6.4.12]",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"dnaG; DNA primase [EC:2.7.7.-]",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"dnaK, HSPA9; molecular chaperone DnaK",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"dnaN; DNA polymerase III subunit beta [EC:2.7.7.7]",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7]",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"dnaX; DNA polymerase III subunit gamma/tau [EC:2.7.7.7]",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"dpo; DNA polymerase bacteriophage-type [EC:2.7.7.7]",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"dps; starvation-inducible DNA-binding protein",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"dsbB; disulfide bond formation protein DsbB",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"dsbC; thiol:disulfide interchange protein DsbC [EC:5.3.4.1]",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"dsbD; thiol:disulfide interchange protein DsbD [EC:1.8.1.8]",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"dusB; tRNA-dihydrouridine synthase B [EC:1.-.-.-]",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"dxr; 1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]",0.525316455696203,0.156479904204813,0.646153846153846,3.70096153846154,0.238616574911478,65,0.440860215053763,4.01005142589995,0.207650746535038,93,0.316317407613055,0.649011487066859,141.275297089855,0.51738462437196,0.51738462437196,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
